question,target,answer,is_tenten,author,,date
Tên miền quốc tế do tổ chức nào quản lý vậy bạn?,ten_mien_do_to_chuc_nao_quan_ly,"* Tên miền quốc tế do Tổ chức Cơ quan Internet quản lý số liệu và tên miền được chuyển nhượng (Internet Corporation for Assigned Names and Numbers - ICANN) và Các cơ quan quản lý tên miền quốc gia cấp cao quản lý. (Chi tiết:<a href=""http://www.icann.org/"" target=""_blank""> http://www.icann.org/</a>)\n \n* Tên miền quốc gia Việt Nam được quản lý bởi Trung tâm Internet Việt Nam VNNIC.\nTrung tâm Internet Việt Nam là đơn vị trực thuộc Bộ Thông tin...\n<a href=""https://tenten.vn/faq/30-ten-mie-n-do-to-chu-c-na-o-qua-n-ly"" rel=""nofollow"" target=""_blank"">https://tenten.vn/faq/30-ten-mie-n-do-to-chu-c-na-o-qua-n-ly</a>",,Tunghv,,10/12/2018
tên miền Việt Nam do tổ chức nào quản lý hả bạn?,ten_mien_do_to_chuc_nao_quan_ly,"* Tên miền quốc tế do Tổ chức Cơ quan Internet quản lý số liệu và tên miền được chuyển nhượng (Internet Corporation for Assigned Names and Numbers - ICANN) và Các cơ quan quản lý tên miền quốc gia cấp cao quản lý. (Chi tiết:<a href=""http://www.icann.org/"" target=""_blank""> http://www.icann.org/</a>)\n \n* Tên miền quốc gia Việt Nam được quản lý bởi Trung tâm Internet Việt Nam VNNIC.\nTrung tâm Internet Việt Nam là đơn vị trực thuộc Bộ Thông tin...\n<a href=""https://tenten.vn/faq/30-ten-mie-n-do-to-chu-c-na-o-qua-n-ly"" rel=""nofollow"" target=""_blank"">https://tenten.vn/faq/30-ten-mie-n-do-to-chu-c-na-o-qua-n-ly</a>",,Tunghv,,10/12/2018
Tên miền do tổ chức nào quản lý?,ten_mien_do_to_chuc_nao_quan_ly,"* Tên miền quốc tế do Tổ chức Cơ quan Internet quản lý số liệu và tên miền được chuyển nhượng (Internet Corporation for Assigned Names and Numbers - ICANN) và Các cơ quan quản lý tên miền quốc gia cấp cao quản lý. (Chi tiết:<a href=""http://www.icann.org/"" target=""_blank""> http://www.icann.org/</a>)\n \n* Tên miền quốc gia Việt Nam được quản lý bởi Trung tâm Internet Việt Nam VNNIC.\nTrung tâm Internet Việt Nam là đơn vị trực thuộc Bộ Thông tin...\n<a href=""https://tenten.vn/faq/30-ten-mie-n-do-to-chu-c-na-o-qua-n-ly"" rel=""nofollow"" target=""_blank"">https://tenten.vn/faq/30-ten-mie-n-do-to-chu-c-na-o-qua-n-ly</a>",1,Tunghv,,10/12/2018
bạn ơi! tên miền của mình không vào được,khong_truy_cap_duoc_ten_mien,"Không vào được tên miền có thể do các nguyên nhân sau: 1. Tên miền chưa xác thực email theo quy định của ICANN. 2. Tên miền chưa cập nhật hồ sơ chủ thể theo quy định của VNNIC. 3. Tên miền hết hạn.\nLiên hệ ngay: 024.73020.555 - Email: <a href=""mailto:kythuat@tenten.vn"">kythuat@tenten.vn</a> (24/7) để được hỗ trợ",,Tunghv,,10/12/2018
tôi đang gặp lỗi về truy cập tên miền quốc tế?,khong_truy_cap_duoc_ten_mien,"Không vào được tên miền có thể do các nguyên nhân sau: 1. Tên miền chưa xác thực email theo quy định của ICANN. 2. Tên miền chưa cập nhật hồ sơ chủ thể theo quy định của VNNIC. 3. Tên miền hết hạn.\nLiên hệ ngay: 024.73020.555 - Email: <a href=""mailto:kythuat@tenten.vn"">kythuat@tenten.vn</a> (24/7) để được hỗ trợ",,Tunghv,,10/12/2018
tôi vào tên miền của mình nhưng hiện lỗi báo không truy cập được bạn ạ,khong_truy_cap_duoc_ten_mien,"Không vào được tên miền có thể do các nguyên nhân sau: 1. Tên miền chưa xác thực email theo quy định của ICANN. 2. Tên miền chưa cập nhật hồ sơ chủ thể theo quy định của VNNIC. 3. Tên miền hết hạn.\nLiên hệ ngay: 024.73020.555 - Email: <a href=""mailto:kythuat@tenten.vn"">kythuat@tenten.vn</a> (24/7) để được hỗ trợ",,Tunghv,,10/12/2018
tôi không vào được tên miền của mình bây giờ phải làm thế nào bạn?,khong_truy_cap_duoc_ten_mien,"Không vào được tên miền có thể do các nguyên nhân sau: 1. Tên miền chưa xác thực email theo quy định của ICANN. 2. Tên miền chưa cập nhật hồ sơ chủ thể theo quy định của VNNIC. 3. Tên miền hết hạn.\nLiên hệ ngay: 024.73020.555 - Email: <a href=""mailto:kythuat@tenten.vn"">kythuat@tenten.vn</a> (24/7) để được hỗ trợ",,Tunghv,,10/12/2018
tên miền ko truy cập được,khong_truy_cap_duoc_ten_mien,"Không vào được tên miền có thể do các nguyên nhân sau: 1. Tên miền chưa xác thực email theo quy định của ICANN. 2. Tên miền chưa cập nhật hồ sơ chủ thể theo quy định của VNNIC. 3. Tên miền hết hạn.\nLiên hệ ngay: 024.73020.555 - Email: <a href=""mailto:kythuat@tenten.vn"">kythuat@tenten.vn</a> (24/7) để được hỗ trợ",1,Tunghv,,10/12/2018
Giữa tên miền và thương hiệu có mối liên hệ như thế nào?,ten_mien_la_gi_giua_ten_mien_va_thuong_hieu_co_moi_lien_he_nhu_the_nao,"* Tên miền  (theo TT09/2008/TT - BTTTT): là tên được sử dụng để định danh địa chỉ Internet của máy chủ gồm các dãy ký tự cách nhau bằng dấu chấm "".""\nVí dụ: tenten.vn ; Runsystem.net; Onamae.com\n* Thương hiệu - theo định nghĩa của Tổ chức sở hữu trí tuệ thế giới WIPO: là một dấu hiệu đặc biệt để nhận biết một sản phẩm hàng hoá hay một dịch vụ nào đó được sản xuất hay được cung cấp bởi một cá...\n<a href=""https://tenten.vn/faq/8-ten-mien-la-gi-giua-ten-mien-va-thuong-hieu-co-moi-lien-he-nhu-the-nao"" rel=""nofollow"" target=""_blank"">https://tenten.vn/faq/8-ten-mien-la-gi-giua-ten-mien-va-thuong-hieu-co-moi-lien-he-nhu-the-nao</a>",,Tunghv,,11/12/2018
thương hiệu là gì?,ten_mien_la_gi_giua_ten_mien_va_thuong_hieu_co_moi_lien_he_nhu_the_nao,"* Tên miền  (theo TT09/2008/TT - BTTTT): là tên được sử dụng để định danh địa chỉ Internet của máy chủ gồm các dãy ký tự cách nhau bằng dấu chấm "".""\nVí dụ: tenten.vn ; Runsystem.net; Onamae.com\n* Thương hiệu - theo định nghĩa của Tổ chức sở hữu trí tuệ thế giới WIPO: là một dấu hiệu đặc biệt để nhận biết một sản phẩm hàng hoá hay một dịch vụ nào đó được sản xuất hay được cung cấp bởi một cá...\n<a href=""https://tenten.vn/faq/8-ten-mien-la-gi-giua-ten-mien-va-thuong-hieu-co-moi-lien-he-nhu-the-nao"" rel=""nofollow"" target=""_blank"">https://tenten.vn/faq/8-ten-mien-la-gi-giua-ten-mien-va-thuong-hieu-co-moi-lien-he-nhu-the-nao</a>",,Tunghv,,11/12/2018
mình có thể biết thêm mối tương quan giữa tên miền và thương hiệu như thế nào bạn,ten_mien_la_gi_giua_ten_mien_va_thuong_hieu_co_moi_lien_he_nhu_the_nao,"* Tên miền  (theo TT09/2008/TT - BTTTT): là tên được sử dụng để định danh địa chỉ Internet của máy chủ gồm các dãy ký tự cách nhau bằng dấu chấm "".""\nVí dụ: tenten.vn ; Runsystem.net; Onamae.com\n* Thương hiệu - theo định nghĩa của Tổ chức sở hữu trí tuệ thế giới WIPO: là một dấu hiệu đặc biệt để nhận biết một sản phẩm hàng hoá hay một dịch vụ nào đó được sản xuất hay được cung cấp bởi một cá...\n<a href=""https://tenten.vn/faq/8-ten-mien-la-gi-giua-ten-mien-va-thuong-hieu-co-moi-lien-he-nhu-the-nao"" rel=""nofollow"" target=""_blank"">https://tenten.vn/faq/8-ten-mien-la-gi-giua-ten-mien-va-thuong-hieu-co-moi-lien-he-nhu-the-nao</a>",,Tunghv,,11/12/2018
tên miền và thương hiệu có mối liên kết như thế nào?,ten_mien_la_gi_giua_ten_mien_va_thuong_hieu_co_moi_lien_he_nhu_the_nao,"* Tên miền  (theo TT09/2008/TT - BTTTT): là tên được sử dụng để định danh địa chỉ Internet của máy chủ gồm các dãy ký tự cách nhau bằng dấu chấm "".""\nVí dụ: tenten.vn ; Runsystem.net; Onamae.com\n* Thương hiệu - theo định nghĩa của Tổ chức sở hữu trí tuệ thế giới WIPO: là một dấu hiệu đặc biệt để nhận biết một sản phẩm hàng hoá hay một dịch vụ nào đó được sản xuất hay được cung cấp bởi một cá...\n<a href=""https://tenten.vn/faq/8-ten-mien-la-gi-giua-ten-mien-va-thuong-hieu-co-moi-lien-he-nhu-the-nao"" rel=""nofollow"" target=""_blank"">https://tenten.vn/faq/8-ten-mien-la-gi-giua-ten-mien-va-thuong-hieu-co-moi-lien-he-nhu-the-nao</a>",1,Tunghv,,11/12/2018
tên miền tiếng việt là gì,ten_mien_tieng_viet_la_gi,"Là tên miền đa ngữ dưới mã quốc gia .VN\nLà cụm từ, ngữ chứa ít nhất một ký tự tiếng Việt có dấu trong bảng mã tiếng Việt( â; ă; ơ, ê, đ; ò; ..), các ký tự kết hợp với nhau tạo nên một tên miền rõ nghĩa trong tiếng Việt.\nVí dụ: chợ tốt.vn, muarẻ.vn, cựcrẻ.vn, nhàxinh123.vn,...\nLưu ý:\n- Có rất nhiều tên miền có thể có ý nghĩa trong tiếng Việt nhưng không được coi là tên miền tiếng Việt như:...\n<a href=""https://tenten.vn/faq/160-ten-mien-tieng-viet-la-gi"" rel=""nofollow"" target=""_blank"">https://tenten.vn/faq/160-ten-mien-tieng-viet-la-gi</a>",1,MinhTH,,11/12/2018
tên miền tiếng việt có nghĩa là gì,ten_mien_tieng_viet_la_gi,"Là tên miền đa ngữ dưới mã quốc gia .VN\nLà cụm từ, ngữ chứa ít nhất một ký tự tiếng Việt có dấu trong bảng mã tiếng Việt( â; ă; ơ, ê, đ; ò; ..), các ký tự kết hợp với nhau tạo nên một tên miền rõ nghĩa trong tiếng Việt.\nVí dụ: chợ tốt.vn, muarẻ.vn, cựcrẻ.vn, nhàxinh123.vn,...\nLưu ý:\n- Có rất nhiều tên miền có thể có ý nghĩa trong tiếng Việt nhưng không được coi là tên miền tiếng Việt như:...\n<a href=""https://tenten.vn/faq/160-ten-mien-tieng-viet-la-gi"" rel=""nofollow"" target=""_blank"">https://tenten.vn/faq/160-ten-mien-tieng-viet-la-gi</a>",,Manhbv,,11/12/2018
tên miền tiếng việt có đặc điểm gì,ten_mien_tieng_viet_la_gi,"Là tên miền đa ngữ dưới mã quốc gia .VN\nLà cụm từ, ngữ chứa ít nhất một ký tự tiếng Việt có dấu trong bảng mã tiếng Việt( â; ă; ơ, ê, đ; ò; ..), các ký tự kết hợp với nhau tạo nên một tên miền rõ nghĩa trong tiếng Việt.\nVí dụ: chợ tốt.vn, muarẻ.vn, cựcrẻ.vn, nhàxinh123.vn,...\nLưu ý:\n- Có rất nhiều tên miền có thể có ý nghĩa trong tiếng Việt nhưng không được coi là tên miền tiếng Việt như:...\n<a href=""https://tenten.vn/faq/160-ten-mien-tieng-viet-la-gi"" rel=""nofollow"" target=""_blank"">https://tenten.vn/faq/160-ten-mien-tieng-viet-la-gi</a>",,Manhbv,,11/12/2018
ý nghĩa của tên miền tiếng việt,ten_mien_tieng_viet_la_gi,"Là tên miền đa ngữ dưới mã quốc gia .VN\nLà cụm từ, ngữ chứa ít nhất một ký tự tiếng Việt có dấu trong bảng mã tiếng Việt( â; ă; ơ, ê, đ; ò; ..), các ký tự kết hợp với nhau tạo nên một tên miền rõ nghĩa trong tiếng Việt.\nVí dụ: chợ tốt.vn, muarẻ.vn, cựcrẻ.vn, nhàxinh123.vn,...\nLưu ý:\n- Có rất nhiều tên miền có thể có ý nghĩa trong tiếng Việt nhưng không được coi là tên miền tiếng Việt như:...\n<a href=""https://tenten.vn/faq/160-ten-mien-tieng-viet-la-gi"" rel=""nofollow"" target=""_blank"">https://tenten.vn/faq/160-ten-mien-tieng-viet-la-gi</a>",,Manhbv,,11/12/2018
tên miền tiếng việt,ten_mien_tieng_viet_la_gi,"Là tên miền đa ngữ dưới mã quốc gia .VN\nLà cụm từ, ngữ chứa ít nhất một ký tự tiếng Việt có dấu trong bảng mã tiếng Việt( â; ă; ơ, ê, đ; ò; ..), các ký tự kết hợp với nhau tạo nên một tên miền rõ nghĩa trong tiếng Việt.\nVí dụ: chợ tốt.vn, muarẻ.vn, cựcrẻ.vn, nhàxinh123.vn,...\nLưu ý:\n- Có rất nhiều tên miền có thể có ý nghĩa trong tiếng Việt nhưng không được coi là tên miền tiếng Việt như:...\n<a href=""https://tenten.vn/faq/160-ten-mien-tieng-viet-la-gi"" rel=""nofollow"" target=""_blank"">https://tenten.vn/faq/160-ten-mien-tieng-viet-la-gi</a>",,MinhTH,,11/12/2018
Còn tên miền có khuyến mại không?,khuyen_mai_domain,"Hiện tại, Chúng tôi có chương trình khuyến mại tên miền sau: <a title=""https://tenten.vn/khuyen-mai-moi-ngay"" href=""https://tenten.vn/khuyen-mai-moi-ngay"" target=""_blank"" rel=""noopener"">https://tenten.vn/khuyen-mai-moi-ngay</a>",1,AnhNT92,,
chương trình khuyến mãi tên miền,khuyen_mai_domain,"Hiện tại, Chúng tôi có chương trình khuyến mại tên miền sau: <a title=""https://tenten.vn/khuyen-mai-moi-ngay"" href=""https://tenten.vn/khuyen-mai-moi-ngay"" target=""_blank"" rel=""noopener"">https://tenten.vn/khuyen-mai-moi-ngay</a>",,TungHV,,
tôi có thể xem thông tin về chương trình giảm giá ở đâu?,khuyen_mai_domain,"Hiện tại, Chúng tôi có chương trình khuyến mại tên miền sau: <a title=""https://tenten.vn/khuyen-mai-moi-ngay"" href=""https://tenten.vn/khuyen-mai-moi-ngay"" target=""_blank"" rel=""noopener"">https://tenten.vn/khuyen-mai-moi-ngay</a>",,TungHV,,
chương trình khuyến mãi tên miền áp dụng trong bao lâu?,khuyen_mai_domain,"Hiện tại, Chúng tôi có chương trình khuyến mại tên miền sau: <a title=""https://tenten.vn/khuyen-mai-moi-ngay"" href=""https://tenten.vn/khuyen-mai-moi-ngay"" target=""_blank"" rel=""noopener"">https://tenten.vn/khuyen-mai-moi-ngay</a>",,TungHV,,
chương trình giảm giá tên miền này áp dụng cho đối tượng nào?,khuyen_mai_domain,"Hiện tại, Chúng tôi có chương trình khuyến mại tên miền sau: <a title=""https://tenten.vn/khuyen-mai-moi-ngay"" href=""https://tenten.vn/khuyen-mai-moi-ngay"" target=""_blank"" rel=""noopener"">https://tenten.vn/khuyen-mai-moi-ngay</a>",,TungHV,,
tên miền .vn hiện có chương trình giảm giá không?,khuyen_mai_domain,"Hiện tại, Chúng tôi có chương trình khuyến mại tên miền sau: <a title=""https://tenten.vn/khuyen-mai-moi-ngay"" href=""https://tenten.vn/khuyen-mai-moi-ngay"" target=""_blank"" rel=""noopener"">https://tenten.vn/khuyen-mai-moi-ngay</a>",1,TungHV,,
cho tôi hỏi về dịch vụ windows server bên bạn,tenten_co_cung_cap_dich_vu_cho_windowsserver,"Công ty chúng tôi chỉ cung cấp dịch vụ dành cho LinuxServer.\n<a href=""https://tenten.vn/faq/75-tenten-co-cung-cap-dich-vu-cho-windowsserver"" rel=""nofollow"" target=""_blank"">https://tenten.vn/faq/75-tenten-co-cung-cap-dich-vu-cho-windowsserver</a>",,Manh,,
tenten có dịch vụ windows server không nhỉ,tenten_co_cung_cap_dich_vu_cho_windowsserver,"Công ty chúng tôi chỉ cung cấp dịch vụ dành cho LinuxServer.\n<a href=""https://tenten.vn/faq/75-tenten-co-cung-cap-dich-vu-cho-windowsserver"" rel=""nofollow"" target=""_blank"">https://tenten.vn/faq/75-tenten-co-cung-cap-dich-vu-cho-windowsserver</a>",,Manh,,
bạn có thể cho tôi thêm thông tin về dịch vụ windows Server không ạ,tenten_co_cung_cap_dich_vu_cho_windowsserver,"Công ty chúng tôi chỉ cung cấp dịch vụ dành cho LinuxServer.\n<a href=""https://tenten.vn/faq/75-tenten-co-cung-cap-dich-vu-cho-windowsserver"" rel=""nofollow"" target=""_blank"">https://tenten.vn/faq/75-tenten-co-cung-cap-dich-vu-cho-windowsserver</a>",,Tunghv,,11/12/2018
bên bạn có cung cấp dịch vụ windows Server không nhỉ,tenten_co_cung_cap_dich_vu_cho_windowsserver,"Công ty chúng tôi chỉ cung cấp dịch vụ dành cho LinuxServer.\n<a href=""https://tenten.vn/faq/75-tenten-co-cung-cap-dich-vu-cho-windowsserver"" rel=""nofollow"" target=""_blank"">https://tenten.vn/faq/75-tenten-co-cung-cap-dich-vu-cho-windowsserver</a>",,Tunghv,,11/12/2018
bạn có cung cấp dịch vụ cho window server không ạ,tenten_co_cung_cap_dich_vu_cho_windowsserver,"Công ty chúng tôi chỉ cung cấp dịch vụ dành cho LinuxServer.\n<a href=""https://tenten.vn/faq/75-tenten-co-cung-cap-dich-vu-cho-windowsserver"" rel=""nofollow"" target=""_blank"">https://tenten.vn/faq/75-tenten-co-cung-cap-dich-vu-cho-windowsserver</a>",,Tunghv,,11/12/2018
